TransactionID,date,time,CustomerID,AccountType,TransactionType,amount,merchant,country,Counterparty,Channel,timestamp,transaction_id,risk_score,risk_level,risk_flags,risk_details,flagged_for_review,austrac_reporting_required
T00968,2025-07-22,19:25:21,C2696,Investment,Crypto Purchase,16463.24,PayPal,Singapore,Entity_6852,ATM,2025-07-22 19:25:21,TX_000101,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00281,2025-02-05,06:49:12,C4483,Savings,Cash Deposit,13760.75,NAB,United States,Company_1303,Branch,2025-02-05 06:49:12,TX_000102,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United States'],False,False
T00879,2025-04-27,09:18:27,C6755,Savings,Wire Transfer,12479.98,ZipPay,Hong Kong,Company_3755,Third Party,2025-04-27 09:18:27,TX_000103,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00607,2025-08-24,08:21:21,C9972,Business,Online Payment,3545.82,Woolworths,Australia,Person_9258,Online,2025-08-24 08:21:21,TX_000104,0.0,LOW,[],[],False,False
T00273,2025-06-04,23:48:01,C3578,Checking,Wire Transfer,14357.28,Optus,UAE,Company_1358,Online,2025-06-04 23:48:01,TX_000105,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 23:00 (Late evening hours)', 'International transaction: UAE']",False,False
T00739,2025-01-18,18:03:48,C4526,Investment,Wire Transfer,9809.69,Woolworths,Hong Kong,Entity_9765,ATM,2025-01-18 18:03:48,TX_000106,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: Hong Kong', 'Amount $9,809.69 is 1.9% below AUSTRAC threshold ($10,000)']",True,False
T00288,2025-03-23,16:20:41,C2509,Savings,Wire Transfer,5603.28,Domain,Australia,Company_8716,Third Party,2025-03-23 16:20:41,TX_000107,0.0,LOW,[],[],False,False
T00381,2025-08-24,16:42:57,C5309,Checking,Cash Deposit,11510.7,eBay,UAE,Person_9022,ATM,2025-08-24 16:42:57,TX_000108,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00287,2025-08-26,21:00:10,C9792,Investment,Online Payment,2148.46,Bunnings,Australia,Company_8386,Third Party,2025-08-26 21:00:10,TX_000109,0.0,LOW,[],[],False,False
T00737,2025-08-31,13:48:53,C9764,Savings,ATM Withdrawal,22378.29,BP Australia,UAE,Company_9023,Mobile App,2025-08-31 13:48:53,TX_000110,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00184,2025-01-27,03:20:07,C4714,Savings,Crypto Purchase,16266.6,Afterpay,United Kingdom,Person_9659,Mobile App,2025-01-27 03:20:07,TX_000111,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 03:00 (High-risk hours: 12am-5am)', 'International transaction: United Kingdom']",False,False
T00238,2025-07-19,17:45:37,C4387,Savings,Wire Transfer,9734.84,David Jones,China,Person_9836,Third Party,2025-07-19 17:45:37,TX_000112,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: China', 'Amount $9,734.84 is 2.7% below AUSTRAC threshold ($10,000)']",True,False
T00928,2025-06-17,20:17:26,C6628,Investment,Crypto Purchase,18423.23,Westpac,Hong Kong,Person_6691,Mobile App,2025-06-17 20:17:26,TX_000113,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00639,2025-06-07,19:04:15,C8892,Investment,Wire Transfer,15279.6,IAG Insurance,Hong Kong,Company_6186,Mobile App,2025-06-07 19:04:15,TX_000114,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00788,2025-05-02,00:52:05,C4410,Savings,Online Payment,14575.15,ALDI,Singapore,Company_7936,Branch,2025-05-02 00:52:05,TX_000115,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 00:00 (High-risk hours: 12am-5am)', 'International transaction: Singapore']",False,False
T00744,2025-02-13,12:37:24,C2233,Savings,ATM Withdrawal,13793.89,eBay,China,Person_1351,Branch,2025-02-13 12:37:24,TX_000116,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00587,2025-09-18,03:05:25,C3656,Checking,ATM Withdrawal,20142.61,Uber,UAE,Company_8187,Branch,2025-09-18 03:05:25,TX_000117,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 03:00 (High-risk hours: 12am-5am)', 'International transaction: UAE']",False,False
T00460,2025-01-22,00:39:06,C3912,Checking,Cash Deposit,19206.1,eBay,Australia,Person_5683,Online,2025-01-22 00:39:06,TX_000118,25.0,MEDIUM,['LATE_NIGHT_TRANSACTION'],['Transaction at 00:00 (High-risk hours: 12am-5am)'],False,False
T00931,2025-09-25,14:37:18,C8388,Checking,Cash Deposit,11186.9,Coles,Hong Kong,Entity_3072,Branch,2025-09-25 14:37:18,TX_000119,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00026,2025-05-17,14:22:14,C9252,Business,ATM Withdrawal,17121.61,JB Hi-Fi,UAE,Company_1149,Branch,2025-05-17 14:22:14,TX_000120,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00300,2025-02-18,01:59:18,C3784,Checking,ATM Withdrawal,8289.8,Myer,United Kingdom,Company_6517,Mobile App,2025-02-18 01:59:18,TX_000121,65.0,VERY_HIGH,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['Transaction at 01:00 (High-risk hours: 12am-5am)', 'International transaction: United Kingdom', 'Amount $8,289.80 is 17.1% below AUSTRAC threshold ($10,000)']",True,True
T00036,2025-02-17,16:03:00,C6081,Business,ATM Withdrawal,22375.94,eBay,UAE,Entity_2926,Mobile App,2025-02-17 16:03:00,TX_000122,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00351,2025-02-23,06:46:23,C1405,Business,ATM Withdrawal,24992.96,David Jones,Hong Kong,Person_8754,Mobile App,2025-02-23 06:46:23,TX_000123,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00865,2025-02-01,19:51:05,C2186,Investment,Crypto Purchase,19596.4,eBay,Australia,Person_6365,Branch,2025-02-01 19:51:05,TX_000124,0.0,LOW,[],[],False,False
T00332,2025-01-06,14:08:17,C2464,Business,Online Payment,228809.59,Offshore Investments LLC,China,Entity_8724,Branch,2025-01-06 14:08:17,TX_000125,35.0,MEDIUM,"['INTERNATIONAL_TRANSACTION', 'LARGE_TRANSACTION']","['International transaction: China', 'Large transaction: $228,809.59']",False,False
T00037,2025-01-25,16:02:34,C5571,Investment,Crypto Purchase,9714.51,ShadySales Pty,UAE,Person_2615,Branch,2025-01-25 16:02:34,TX_000126,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: UAE', 'Amount $9,714.51 is 2.9% below AUSTRAC threshold ($10,000)']",True,False
T00066,2025-09-16,21:05:16,C7652,Savings,Wire Transfer,684.21,ZipPay,United Kingdom,Company_3762,Mobile App,2025-09-16 21:05:16,TX_000127,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00576,2025-01-21,05:54:23,C5750,Checking,Crypto Purchase,22440.89,Uber,United Kingdom,Person_1194,Mobile App,2025-01-21 05:54:23,TX_000128,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00827,2025-03-20,08:28:31,C3254,Checking,Wire Transfer,19923.61,ALDI,China,Entity_6165,Third Party,2025-03-20 08:28:31,TX_000129,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00293,2025-01-04,22:41:57,C9322,Checking,ATM Withdrawal,9297.52,Afterpay,Australia,Person_8353,Branch,2025-01-04 22:41:57,TX_000130,45.0,HIGH,"['UNUSUAL_HOURS', 'POTENTIAL_STRUCTURING']","['Transaction at 22:00 (Late evening hours)', 'Amount $9,297.52 is 7.0% below AUSTRAC threshold ($10,000)']",True,False
T00090,2025-09-30,15:25:11,C1866,Checking,Crypto Purchase,23575.6,ALDI,Singapore,Person_5072,ATM,2025-09-30 15:25:11,TX_000131,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00131,2025-10-11,10:29:42,C2072,Business,Cash Deposit,18162.59,Target,China,Person_6813,Online,2025-10-11 10:29:42,TX_000132,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00913,2025-04-06,00:53:24,C9138,Business,ATM Withdrawal,16320.47,Telstra,Singapore,Entity_8048,Mobile App,2025-04-06 00:53:24,TX_000133,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 00:00 (High-risk hours: 12am-5am)', 'International transaction: Singapore']",False,False
T00704,2025-03-14,03:55:33,C8046,Checking,Crypto Purchase,18452.68,Westpac,United Kingdom,Company_3951,Third Party,2025-03-14 03:55:33,TX_000134,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 03:00 (High-risk hours: 12am-5am)', 'International transaction: United Kingdom']",False,False
T00395,2025-01-30,19:23:22,C4164,Business,Online Payment,15068.29,IAG Insurance,China,Entity_9821,Online,2025-01-30 19:23:22,TX_000135,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00264,2025-05-08,12:10:05,C5475,Business,Online Payment,18875.84,Apple Store,UAE,Company_4715,ATM,2025-05-08 12:10:05,TX_000136,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00228,2025-08-16,10:54:28,C5994,Business,Crypto Purchase,15415.46,Apple Store,United Kingdom,Entity_1163,Mobile App,2025-08-16 10:54:28,TX_000137,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00832,2025-06-17,12:55:49,C7036,Checking,Wire Transfer,4062.6,Qantas,UAE,Company_8078,Online,2025-06-17 12:55:49,TX_000138,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00119,2025-08-26,11:56:30,C3588,Investment,Cash Deposit,23421.41,ZipPay,Australia,Entity_1257,Branch,2025-08-26 11:56:30,TX_000139,0.0,LOW,[],[],False,False
T00590,2025-03-23,13:53:25,C6132,Business,Cash Deposit,9959.73,Google Play,United Kingdom,Entity_3802,ATM,2025-03-23 13:53:25,TX_000140,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: United Kingdom', 'Amount $9,959.73 is 0.4% below AUSTRAC threshold ($10,000)']",True,False
T00394,2025-09-26,17:30:38,C6594,Checking,Cash Deposit,9139.92,UAE Trade Co,Hong Kong,Person_7660,Third Party,2025-09-26 17:30:38,TX_000141,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: Hong Kong', 'Amount $9,139.92 is 8.6% below AUSTRAC threshold ($10,000)']",True,False
T00243,2025-07-04,21:58:09,C3409,Investment,Cash Deposit,5206.77,Officeworks,United Kingdom,Company_9603,Branch,2025-07-04 21:58:09,TX_000142,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00956,2025-04-08,00:16:37,C8340,Business,Wire Transfer,4469.89,Qantas,Singapore,Company_8748,Branch,2025-04-08 00:16:37,TX_000143,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 00:00 (High-risk hours: 12am-5am)', 'International transaction: Singapore']",False,False
T00459,2025-04-28,14:05:56,C9645,Checking,Wire Transfer,2915.18,PayPal,United States,Company_1508,Third Party,2025-04-28 14:05:56,TX_000144,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United States'],False,False
T00307,2025-02-05,16:36:24,C3181,Checking,ATM Withdrawal,10035.56,Afterpay,United Kingdom,Person_7965,Online,2025-02-05 16:36:24,TX_000145,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00663,2025-07-01,15:44:39,C9250,Savings,Online Payment,15991.79,ANZ,China,Company_1792,Online,2025-07-01 15:44:39,TX_000146,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00573,2025-07-07,16:01:58,C7972,Checking,Wire Transfer,4589.11,BP Australia,United States,Entity_7317,Third Party,2025-07-07 16:01:58,TX_000147,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United States'],False,False
T00787,2025-06-07,08:33:50,C1112,Business,Cash Deposit,19286.06,Aldi Australia,Hong Kong,Entity_1663,Branch,2025-06-07 08:33:50,TX_000148,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00914,2025-04-30,00:46:37,C4418,Savings,Online Payment,24236.84,Commonwealth Bank,Hong Kong,Company_2069,Third Party,2025-04-30 00:46:37,TX_000149,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 00:00 (High-risk hours: 12am-5am)', 'International transaction: Hong Kong']",False,False
T00174,2025-07-04,23:09:07,C9700,Savings,ATM Withdrawal,8998.24,JB Hi-Fi,Hong Kong,Entity_2157,ATM,2025-07-04 23:09:07,TX_000150,55.0,HIGH,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['Transaction at 23:00 (Late evening hours)', 'International transaction: Hong Kong', 'Amount $8,998.24 is 10.0% below AUSTRAC threshold ($10,000)']",True,False
T00802,2025-08-11,11:43:44,C6606,Savings,Online Payment,4132.41,ZipPay,Singapore,Entity_2255,ATM,2025-08-11 11:43:44,TX_000151,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00662,2025-05-27,01:45:14,C6257,Checking,Crypto Purchase,21830.0,PayPal,Hong Kong,Entity_9920,ATM,2025-05-27 01:45:14,TX_000152,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 01:00 (High-risk hours: 12am-5am)', 'International transaction: Hong Kong']",False,False
T00294,2025-06-28,12:11:50,C9193,Investment,Crypto Purchase,9080.93,ShadySales Pty,Hong Kong,Person_4710,ATM,2025-06-28 12:11:50,TX_000153,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: Hong Kong', 'Amount $9,080.93 is 9.2% below AUSTRAC threshold ($10,000)']",True,False
T00255,2025-09-12,01:22:40,C7629,Investment,Online Payment,24191.13,Bunnings,Singapore,Entity_2138,Third Party,2025-09-12 01:22:40,TX_000154,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 01:00 (High-risk hours: 12am-5am)', 'International transaction: Singapore']",False,False
T00055,2025-08-11,06:30:51,C4503,Checking,Online Payment,11263.79,Westpac,United Kingdom,Person_2417,Third Party,2025-08-11 06:30:51,TX_000155,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00155,2025-01-13,04:55:31,C8938,Checking,Online Payment,16739.66,Optus,China,Company_2146,Mobile App,2025-01-13 04:55:31,TX_000156,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 04:00 (High-risk hours: 12am-5am)', 'International transaction: China']",False,False
T00794,2025-03-26,11:01:24,C1386,Business,Crypto Purchase,18968.67,JB Hi-Fi,China,Entity_4671,Branch,2025-03-26 11:01:24,TX_000157,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00172,2025-10-01,08:20:06,C4111,Savings,Online Payment,1806.88,Commonwealth Bank,China,Person_4824,Mobile App,2025-10-01 08:20:06,TX_000158,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00883,2025-06-15,17:19:31,C5677,Investment,ATM Withdrawal,16275.63,Caltex,Singapore,Person_4451,ATM,2025-06-15 17:19:31,TX_000159,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00014,2025-06-22,22:15:53,C8994,Checking,Wire Transfer,13143.13,IKEA,Hong Kong,Company_9630,Third Party,2025-06-22 22:15:53,TX_000160,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 22:00 (Late evening hours)', 'International transaction: Hong Kong']",False,False
T00850,2025-02-12,04:02:02,C7485,Business,Wire Transfer,12966.91,JB Hi-Fi,UAE,Entity_5633,Online,2025-02-12 04:02:02,TX_000161,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 04:00 (High-risk hours: 12am-5am)', 'International transaction: UAE']",False,False
T00527,2025-07-22,15:29:17,C8110,Savings,Online Payment,14150.07,David Jones,Australia,Entity_9139,Third Party,2025-07-22 15:29:17,TX_000162,0.0,LOW,[],[],False,False
T00895,2025-01-29,09:31:07,C8556,Savings,ATM Withdrawal,9918.1,Kmart,Singapore,Entity_7149,Online,2025-01-29 09:31:07,TX_000163,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: Singapore', 'Amount $9,918.10 is 0.8% below AUSTRAC threshold ($10,000)']",True,False
T00750,2025-01-21,14:58:03,C9869,Checking,ATM Withdrawal,17097.31,IKEA,United Kingdom,Person_3390,Branch,2025-01-21 14:58:03,TX_000164,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00765,2025-03-26,00:05:55,C9743,Savings,ATM Withdrawal,22046.85,BP Australia,China,Company_3018,Third Party,2025-03-26 00:05:55,TX_000165,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 00:00 (High-risk hours: 12am-5am)', 'International transaction: China']",False,False
T00957,2025-05-03,15:27:56,C3679,Checking,Cash Deposit,16557.73,Kmart,UAE,Entity_2920,Third Party,2025-05-03 15:27:56,TX_000166,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00051,2025-07-13,11:31:03,C9012,Checking,Wire Transfer,19764.88,Domain,UAE,Person_3547,Third Party,2025-07-13 11:31:03,TX_000167,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00133,2025-04-11,18:59:57,C9458,Checking,Wire Transfer,9672.04,MerchantServices Ltd,Hong Kong,Entity_1395,Mobile App,2025-04-11 18:59:57,TX_000168,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: Hong Kong', 'Amount $9,672.04 is 3.3% below AUSTRAC threshold ($10,000)']",True,False
T00606,2025-03-06,10:02:58,C5965,Checking,Online Payment,24364.95,ANZ,United Kingdom,Entity_3985,Third Party,2025-03-06 10:02:58,TX_000169,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00786,2025-09-04,10:06:43,C2460,Business,Crypto Purchase,7559.04,BP Australia,United States,Company_7977,Third Party,2025-09-04 10:06:43,TX_000170,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United States'],False,False
T00624,2025-04-27,19:58:38,C8736,Business,Wire Transfer,324.35,IKEA,UAE,Person_7287,ATM,2025-04-27 19:58:38,TX_000171,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00383,2025-03-27,21:26:54,C2865,Investment,ATM Withdrawal,1702.59,Coles,UAE,Company_2826,Mobile App,2025-03-27 21:26:54,TX_000172,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00200,2025-05-07,05:45:00,C2322,Checking,Crypto Purchase,13538.85,Google Play,Hong Kong,Company_6934,Online,2025-05-07 05:45:00,TX_000173,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00510,2025-04-12,16:16:07,C6576,Investment,ATM Withdrawal,11452.16,Coles Express,China,Person_1129,Branch,2025-04-12 16:16:07,TX_000174,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00438,2025-06-18,07:17:15,C8332,Checking,Wire Transfer,23345.61,Qantas,Singapore,Person_6420,Online,2025-06-18 07:17:15,TX_000175,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00415,2025-02-22,01:33:00,C7032,Investment,Cash Deposit,965.25,Woolworths,United Kingdom,Person_4828,Mobile App,2025-02-22 01:33:00,TX_000176,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 01:00 (High-risk hours: 12am-5am)', 'International transaction: United Kingdom']",False,False
T00534,2025-04-15,12:30:40,C8599,Investment,Wire Transfer,22771.62,NAB,Australia,Company_4854,ATM,2025-04-15 12:30:40,TX_000177,0.0,LOW,[],[],False,False
T00463,2025-04-24,02:54:23,C8763,Business,ATM Withdrawal,13338.11,Coles,Hong Kong,Company_9685,Branch,2025-04-24 02:54:23,TX_000178,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 02:00 (High-risk hours: 12am-5am)', 'International transaction: Hong Kong']",False,False
